method,accuracy,time_cost
naive_bayes,0.33196979232221524,0.012516021728515625
random_forest,0.4499685336689742,4.1145179271698
logistic_regression,0.4565764631843927,0.6306312084197998
decision_tree,0.3882945248584015,0.5203132629394531
neural_network,0.39112648367881775,7.257208347320557
support_vector_machine,0.2948395217117684,0.11889386177062988
support_vector_machine,0.34015103838892385,0.10984086990356445
