method,accuracy,time_cost
naive_bayes,0.31448805665586366,0.04966235160827637
random_forest,0.4882967230824631,16.262240409851074
logistic_regression,0.48229504261193135,3.7285196781158447
decision_tree,0.45288680830632577,2.0654075145721436
neural_network,0.4941783845424652,13.15410566329956
support_vector_machine,0.3354939383027248,0.47281956672668457
support_vector_machine,0.28628015844436444,0.42247772216796875
