method,accuracy,time_cost
naive_bayes,0.49653870358716173,3.9605352878570557
random_forest,0.7309628697293895,9.005395650863647
logistic_regression,0.7293895531780994,9.028388500213623
decision_tree,0.724669603524229,13.116324424743652
neural_network,0.5953429937362671,123.59550786018372
support_vector_machine,0.4987413467589679,25.672667503356934
support_vector_machine,0.27595972309628697,21.53759455680847
