method,accuracy,time_cost
naive_bayes,0.24870963869883567,18.296315670013428
random_forest,0.4426839515064218,32.63593912124634
logistic_regression,0.46152922818389147,105.30671238899231
decision_tree,0.42972032169007324,49.949270486831665
neural_network,0.403793066740036,367.6492063999176
support_vector_machine,0.10394910574960989,400.5287537574768
support_vector_machine,0.11751290361301164,218.62718033790588
