method,accuracy,time_cost
naive_bayes,0.6391789701116313,0.035974740982055664
random_forest,0.6910334893770256,15.87045931816101
logistic_regression,0.6646260953066859,0.31726598739624023
decision_tree,0.6374984995798824,1.9278993606567383
neural_network,0.710839033126831,13.399340152740479
support_vector_machine,0.6035289881166727,0.15921950340270996
support_vector_machine,0.5520345696795103,0.14309453964233398
