method,accuracy,time_cost
naive_bayes,0.5069019325411115,10.291292905807495
random_forest,0.6683471371984155,24.10478639602661
logistic_regression,0.6948745648781659,34.23885178565979
decision_tree,0.6421798103468971,29.712737798690796
neural_network,0.676509439945221,309.13577699661255
support_vector_machine,0.5195054615292282,66.67207217216492
support_vector_machine,0.4169967590925459,58.33181118965149
