method,accuracy,time_cost
naive_bayes,0.6341375585163845,0.02413153648376465
random_forest,0.6839515064217981,10.973139524459839
logistic_regression,0.662945624774937,0.06906342506408691
decision_tree,0.6242948025447125,1.3587274551391602
neural_network,0.7015964388847351,15.27027678489685
support_vector_machine,0.5691993758252311,0.11102819442749023
support_vector_machine,0.5591165526347377,0.11277484893798828
