method,accuracy,time_cost
naive_bayes,0.497539311007082,11.852550983428955
random_forest,0.6130116432601128,27.275641679763794
logistic_regression,0.6717080782619134,39.24955654144287
decision_tree,0.626455407514104,51.03047060966492
neural_network,0.6368983387947083,349.96441411972046
support_vector_machine,0.5055815628375945,65.36655712127686
support_vector_machine,0.415316288560797,58.4235942363739
