method,accuracy,time_cost
naive_bayes,0.5160478288231592,3.926471471786499
random_forest,0.7388294524858402,8.990957736968994
logistic_regression,0.7388294524858402,9.013908386230469
decision_tree,0.7281308999370674,12.621215105056763
neural_network,0.6195720434188843,124.89228701591492
support_vector_machine,0.4505978602894902,27.032238721847534
support_vector_machine,0.2643171806167401,21.05681872367859
